Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. digitifera,28-Oct-21,01-Nov-21,4,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,01-Nov-21,4,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,01-Nov-21,4,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,01-Nov-21,4,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG19,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,02-Nov-21,5,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG19,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,03-Nov-21,6,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG19,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,04-Nov-21,7,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG19,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG04,Control,8,0,8
